,ACH-000014,ACH-000219,ACH-000274,ACH-000304,ACH-000322,ACH-000348,ACH-000401,ACH-000404,ACH-000425,ACH-000441,ACH-000450,ACH-000458,ACH-000477,ACH-000550,ACH-000579,ACH-000580,ACH-000614,ACH-000632,ACH-000661,ACH-000765,ACH-000788,ACH-000799,ACH-000801,ACH-000805,ACH-000810,ACH-000822,ACH-000827,ACH-000881,ACH-000882,ACH-000884,ACH-000899,ACH-000915,ACH-000968,ACH-001041,ACH-001190,ACH-001239,ACH-001522,ACH-001563,ACH-001566,ACH-001567,ACH-001568,ACH-001570,ACH-001645,ACH-001970,ACH-001973,ACH-001982,ACH-001986,ACH-001990,ACH-002001,ACH-002002,ACH-002003,ACH-002005,ACH-002084,ACH-002143,ACH-002458,ACH-002459,ACH-002460,ACH-002461,ACH-002508,ACH-002510,ACH-002511,ACH-002512,ACH-002847
PRKRIP1,-0.1478526553116154,-0.5816285578770007,-0.0256134050870371,-0.2386499414318699,-0.366634207818439,-0.5437435287838281,-0.3502700927339738,-0.5888582274678591,-0.0954249394061495,-0.3574077153183244,-0.1360895928632221,-0.4681808660138475,-0.4870348148650911,0.2052778663536079,-0.1239898508805528,-0.4352651282697813,-0.2757298366713823,-0.5191686879580913,-0.1673004272766484,-0.2431447340456636,-0.3451112943953265,-0.932163673915302,-0.4409083500503558,-0.2275099114059764,-0.379335063630956,-0.0259437292507256,-0.2938370090645327,-0.1297981583984058,-0.4721511417466012,-0.2715773136249934,-0.2351445775805209,-0.3026620092814334,-0.3537326333060526,-0.2158339983448049,-0.5930842065229591,-0.1929817114212253,-0.2814581008134031,-0.1563054590360924,-0.2271427879643179,-0.6543948017725036,-0.0842879826513619,-0.4771341056686926,-0.5719628111188093,-0.1796733078020308,-0.2611758197044716,-0.1232220905220945,-0.2606010203734289,-0.3174670595184254,-0.4759278450231706,-0.6615440288583827,-0.3872557664538358,-0.7964098315281904,-0.2815707115168571,-0.003015420368418,-0.3325298380999772,-0.4419780815706887,0.0007037492182761,-0.4440295018953148,-0.6408143894182435,-0.1592609386490101,-0.0295378158750513,-0.5203647929257094,-0.219867356917698
ATR,-0.9960378203084232,-1.3637847817747577,-1.1509750858632828,-1.8106637811036264,-1.0435890319015375,-1.3056161737153875,-1.2212553548523373,-1.0487975575180424,-1.2401168473325572,-1.0430778971113577,-1.3807299562254685,-1.2058885452581984,-0.99432106667222,-1.137805174381629,-1.149214140661581,-1.2203255784717948,-1.216275415302075,-1.4931158727971472,-1.206285381400974,-1.3960581577449418,-2.1071106347614856,-1.140117824361044,-1.7152748753448748,-1.4730932084292825,-1.4717617035363315,-1.4340610797745736,-1.1646413063814378,-1.2604077897760824,-1.4864774776174752,-1.2717908084441187,-1.150098304031627,-1.5533006353576806,-1.1285077458424009,-1.5369946914397403,-1.8942124590856155,-1.173026378573503,-1.565951818562558,-1.4124496302006946,-1.380175119700857,-1.29939387991035,-1.4528887564943236,-1.2630052573319743,-1.630982394465539,-1.4023612804404193,-1.006596604927671,-1.193179154124625,-1.6275811423704978,-1.326227465342754,-1.253291965174993,-1.3532155837580624,-1.3021561970083018,-1.1923876787936971,-1.201531052614036,-1.3942710924615562,-1.006377037699928,-1.2314088425361709,-1.3219819309635912,-1.3220484118961822,-1.0942964748022337,-1.09381242225471,-1.3896495797719022,-1.7194642598199883,-1.936433648591212
MFAP1,-1.575154783025986,-1.5496064334967985,-1.8697653827737748,-1.7992143721731015,-1.9055707127678767,-1.805071377105629,-1.8758683299484105,-1.980566600593328,-1.5037967806240935,-1.4395783490519811,-1.70292681636366,-1.4699261706276954,-1.3547991212886372,-1.5946569848576195,-1.2737585548987802,-1.680703937771018,-1.6756577703753257,-1.81685456687418,-1.6515263115069088,-1.7184129251206974,-1.6185343146595563,-1.709422498344128,-1.7089015282166626,-2.086806486714785,-1.4516578688965482,-1.556895562118863,-1.781554193576056,-1.7623199785723251,-1.5174510162840726,-1.370231340680775,-1.70173115878055,-1.7570283116873733,-1.473167777056228,-1.4908623947345645,-1.7869035004889584,-1.5578682950891842,-1.5160233752831682,-1.962116819813964,-1.663880136441209,-1.4360693248216998,-1.637100862998703,-1.7304666357638256,-1.760109253021131,-1.5946174901791177,-1.5531741928163567,-1.58336208327022,-1.5234275876483754,-1.747472626491204,-1.6668019205353968,-1.8174976814874333,-1.417828614751514,-2.039393467434869,-1.523200429231257,-2.3873514103521005,-1.733529265575084,-1.6808979489890672,-1.8275891504243096,-1.7317241778398056,-1.6599027710956713,-1.6023587838400732,-1.6475834367217044,-2.1055692487082704,-1.8071416391694808
A2M,0.0999268238556978,0.1275287234788309,0.0663783734098124,-0.2505316126942271,0.0358829023089353,0.0103766579873163,-0.1057201928802428,0.1179414212405898,0.0133566644809313,0.0791425575436959,0.1524965627207533,0.0465437229462153,-0.0654852498116439,0.209930873884362,-0.0053875939632851,0.1010424697976997,0.0692376603452761,0.0121520742592921,-0.1961043977848957,0.0493114407670963,0.0527400527567775,0.1413182974147854,0.0227627025428102,-0.0202226808024549,0.2022222708922251,0.1264091457571559,0.129163377572982,0.1314290228142363,0.0882995574500531,-0.0341731888860991,0.16510216407858,0.0195821578040068,0.0098048846643037,0.0564240230560686,0.1902256199703974,0.0340158744981139,0.0460386068231938,0.1558295215260443,0.012389192293411,0.023296245377709,-0.0040114753927721,0.1554183038768245,0.0921079500997523,0.0053104059354766,0.1458834743812185,0.0905822493167809,0.1892830383932993,0.1589337870909213,0.0980739230355255,0.0122846688651882,0.0323184935499705,0.1624443009901082,0.0416385052090553,0.0458436030387505,0.1365444031104936,0.1245242560753893,-0.0468653149521602,0.141580915967653,0.1633997532596287,0.0227255907502104,0.1058955882808015,0.2372630171217962,0.0523499412921653
RCOR3,0.2613834999366414,0.1470965361777003,-0.0775811443886176,0.0933620580057779,0.0820978120783629,0.0249514432011338,0.1466763999961663,0.1744493428089706,0.1695125870348526,-0.0350431839686162,0.148997406410368,0.1370714255457301,0.1061083452571761,-0.0801759544363024,0.0062594787112269,0.0325645931178013,0.0396989313503697,-0.0210353188691619,0.0901422624302485,0.103022319642422,-0.0168241974096969,0.0551637194173203,0.0677648204257095,0.1687546703349475,0.0029919457764041,0.1643161949069637,0.0292487501017258,-0.0421675153225726,0.0880061895506703,0.20530072196466,0.3651616084775273,0.1180388604998063,0.0425890754884248,0.0314183148336424,0.2465284106663154,0.1784633297274813,0.0072782709468095,0.0664007276772363,0.0834607495506183,-0.1249085368578303,0.0961128890089707,0.1854752585133249,0.0809694955654065,-0.0764204183896141,-0.1312647087533985,0.0914999608951947,0.1854841281974292,0.1504018526409405,0.1897403268278227,0.0253719921518861,0.2306447423430365,0.0514539061700343,0.0930309253107754,0.0825731561450152,0.0454998572250073,0.1142975429502899,-0.0276637033216249,0.2065350009054953,0.06891712867644,-0.1485826658201666,0.1390625942895356,-0.2510698457957012,-0.0342030770859061
U2AF1,-1.9440029813050093,-2.0563590012276305,-2.626730237702517,-1.797672717701037,-1.147865501965586,-1.9511815451789687,-1.5981646882674074,-2.0050713092482453,-2.3969517735450885,-2.0756951763184035,-1.94152068321507,-2.114472248137618,-1.1359177017650253,-1.7656891106228254,-2.956882282332384,-1.653848527705946,-1.8126609832395224,-1.9604527945231385,-1.4818606463434558,-1.9482641519889616,-2.803297002647106,-1.3951011986045296,-2.7842694894072224,-1.8422873183574664,-2.42633521313037,-2.7541715671305083,-2.588179458266411,-1.5878133135046446,-1.8513772776007145,-2.2148485229595787,-2.348476287269237,-2.495950566596848,-1.4843463745415155,-2.152954984592573,-2.3249083424699952,-2.311250627631195,-2.013359088294925,-2.7173561389071854,-2.1713120978820366,-2.270865309054667,-2.231028068684608,-1.591919978394693,-2.2563967112451224,-1.034952684108404,-1.7814160796212648,-2.7516911612169217,-1.975275513934473,-2.4284601074537795,-2.337353320488538,-2.093656087499655,-1.9460119489464205,-1.6865569013274837,-2.854940325834728,-1.9076689555538808,-1.3846929610295995,-2.1350446102494214,-1.6010071195317552,-2.840905767832856,-1.880516964991658,-1.4440180177679427,-3.104764098012867,-1.5353580343635609,-2.165070397694532
CFAP20,-0.389913824766447,-1.0127534589241014,-0.0764464274189628,0.2104809432245151,-0.2916037788567718,-0.5994100865861102,-0.2833674099031253,-0.2438496969869965,-0.2953963436700211,-0.9713768060240712,-0.2250039937665584,-0.8011018262412022,-0.2892325969254706,-0.0181092913230675,-0.3037468550124339,-0.3879385207685906,-0.2045792625730259,-0.7401374075388493,-0.4918948821977174,-0.550702632880975,-0.2610512350220256,-0.5603651639332413,-0.3424879497693928,-0.1256855268907357,-0.3621269983794422,-0.272352802164059,-0.4717897686551922,-0.0425543359615554,-0.843099906773632,-0.3318262685385568,-0.5579765759887664,-0.2543241487202931,-0.5908433210774078,0.1854506511296422,-0.7992155217830867,-0.4628036879897524,-0.4614765631184696,-0.3345017472018841,-0.5768027724663085,-0.6688922784226433,-0.488779459157232,-0.4548390545181107,-0.7032689736723647,-0.4126783337713116,-0.3695783688463263,-0.0708009912632019,-0.3543304577395189,-0.8224708114003237,-0.7033261330562884,-0.8973931255897069,-0.4427799467912479,-0.6288494659177485,-0.4097493909034054,-0.58665393636504,-0.3726282430848097,-0.467042027413945,-0.479674161716999,-0.8860155857008867,-0.6529292880099345,-0.2159814383086863,-0.3378401518479883,-0.3840516467317936,-0.6054153452143931
RSF1,0.1659093167278313,-0.0432220237078621,-0.1540475896958947,0.1436516892227215,0.208353634777038,-0.0835476672213308,0.1617986375735048,-0.0476287999567529,0.0665484584882427,0.0523379769756591,0.1146728847851586,0.0507419706254512,-0.081277923712897,-0.1794088423551054,-0.0058918178870931,-0.093011562301118,0.0602543100091328,0.0872625772662887,0.1053221231967886,0.1285820009297084,0.0705405687575021,-0.0023435805169556,-0.2004177271707531,0.2223369236667363,0.2457986379045625,0.0722108044891252,0.0574530956842151,0.2117504110471361,-0.0901852394418203,-0.0069066219339854,-0.0573934811408174,-0.0168208549380417,-0.0481872362198499,-0.1132417330985342,-0.0653753233215092,-0.1542097297315571,-0.0824172046204369,0.0689455012068199,0.0323775217569944,-0.0087662266259473,-0.0067265935090865,0.0842912278996514,0.1090279835871268,0.0045364337012854,-0.1955783554561928,0.0262851971571019,0.1801384577138337,0.098398897980497,-0.0795219799514375,-0.021562368393422,0.0989704652816522,0.0708032671344147,-0.0323192475054101,0.1168902251714052,0.0497293786697645,0.141265570970341,0.1163323736107565,-0.0974272382828386,-0.0029819166138794,-0.0749547594809639,0.0336989916256683,-0.0110622734744109,-0.3861096315792833
RPA3,-2.2106915499415067,-2.109026704536186,-2.690611548125532,-2.332237819919634,-1.813875290125041,-2.268024275302229,-1.9437598037818016,-2.2236547028539806,-1.6001541303315254,-2.3901217061868385,-2.5264435650396435,-2.070692553437685,-1.9058871092395029,-2.057113038224148,-2.5949083588595934,-2.765575664243895,-1.6891481901661651,-2.3622513127655203,-1.8792312858975613,-2.023711620787186,-2.662723611572623,-1.7742402056840731,-2.352635862799851,-1.855597453994523,-1.7624098347390635,-2.334670767705387,-2.6976294133683747,-2.483415346135524,-2.1436428923531285,-2.364508232782041,-2.4940412528597853,-2.394773403931505,-2.4240015035105853,-2.3482936537362704,-2.344842575202151,-2.304687722074514,-2.1938096356360006,-2.2066220252270883,-2.485735913036448,-2.402347468782445,-2.3649527759220343,-1.985132602237755,-2.3469523087164927,-1.886221775951242,-2.24791480783602,-2.4474414032436096,-2.231405295356756,-2.2771462698759257,-2.6842886128597128,-2.4334323558161497,-2.470299317245228,-1.719636975917677,-2.463044020685168,-2.422294033879476,-2.078263764338577,-2.459472832805892,-1.9928002859017293,-2.220440333953578,-1.968017249922988,-2.01184188947971,-3.607329154603568,-1.6792618052159682,-2.4984392705028267
BFAR,-0.0326713744519134,0.0044376825889372,0.0403540447217124,-0.0422463723880172,-0.3546569666267266,-0.0497618614473828,0.0819616017648456,0.0839367745684404,0.0656554846044621,0.0396359827250574,0.2274659326649663,0.0494839588178563,0.257948909348332,0.0401333133527359,-0.0926681302121907,0.0200550215410747,-0.1145128437155059,0.0968805659096677,0.0266113165501015,-0.0333726974596267,0.0803631490526317,-0.0307758073287205,0.1519601487253832,-0.0959300777457975,0.1437785166583964,0.0159504053089407,0.131347319202887,0.1848536424792545,0.1285563323203272,0.041156723753446,-0.039909746318256,0.0435770994964824,0.0226717420639462,-0.0687162396610937,-0.033702628168552,-0.061989150513939,-0.0329525094148344,0.102589087660085,0.0089802072884095,0.1042939994708375,0.0356788434505593,-0.0472807827844036,0.0798304492397766,-0.1587866723430931,-0.1660957730154398,-0.0227652721920887,0.0353473494262816,-0.0491051814085825,0.0019134517697537,0.1071166203640337,-0.0213790996350365,-0.3649271174445809,-0.0693128135147475,0.4918901412354636,-0.3675788293955481,-0.085558423607224,-0.3792022155791001,-0.0159932164845876,-0.0021090370333931,-0.1338951417876202,0.0408097687354971,-0.1137294209542268,-0.0250118077677431
TRAK2,0.1354249036386308,0.0431770742487872,0.0709288360591826,0.1251247889054614,0.2149269388606177,-0.0001021669008413,0.0956510378684571,0.3987948540990288,0.1126595260938387,0.0156605007843956,0.0685405915537197,0.1246835693530734,0.1880333664128514,-0.0954936489215165,0.1034243213526266,0.0284962440437509,0.0940104730210273,0.1103828490669669,0.1029459164180546,0.2008256464301725,0.056963821229196,-0.0802776324490372,0.2853087944459386,-0.0548291560221983,0.0676526643261102,0.0535382178068718,0.1627297869362051,-0.0027970270166211,0.1225784585897996,0.1461285531176792,-0.0347069615199183,0.1368954443262042,0.0284624470839102,0.1011201299379075,0.0424881853404384,0.057233583976857,0.0850344990223961,0.0415460359696489,0.0064346251714986,-0.0171843074385555,-0.0850149578202157,-0.0244494990951169,0.0040061405333012,0.0870749016340733,-0.0095229662827121,-0.0355245302534652,-0.1764557839031788,0.033863751812744,0.1982083166247674,0.0655650614867568,0.0485057705273593,-0.3848065599304504,0.1926077786238259,0.2126532098431999,0.0587210734227533,0.0569260534720025,-0.101461779516877,0.1181427987694196,-0.0892349324510345,0.1520457004626891,0.0683666826215067,-0.2743960856974061,0.0983039814634693
IL2RA,0.0846006733879498,-0.0069993825044508,-0.0308110384776035,0.0601635836135234,0.0086895083256707,-0.0365525706406189,0.0504547520799384,-0.0149810166757287,0.0161384233117079,0.0108048416645896,-0.1025058717535732,-0.1136352214314752,-0.1273246016464325,0.105524194614682,0.1555835643215695,0.0319799255274064,-0.1115551244319714,-0.0663311628680773,-0.2645233957714276,-0.0344053309404528,-0.0150972159510484,0.0997295219397973,-0.138994171364939,0.069214662318504,-0.0373274686297349,0.0231097768466367,0.0510266982981035,0.1428691330080146,-0.0336143832595617,-0.0819939208614221,-0.0767913069536644,-0.1181512794377713,-0.0793190519109438,-0.000353088360433,-0.1123310732094795,0.0598935105195264,0.0357523567602934,-0.0579647129345098,0.0540317803553793,-0.1133269029911279,-0.065872856200205,0.0169548364435534,0.0102265403967729,0.0342401163129282,-0.0629639264606591,-0.1037533436753141,0.116515097917389,-0.0119086979589811,0.0012658384498571,-0.087212605180149,-0.1775476173779025,-0.1420463429488442,-0.0732020256512364,0.1247705834224503,0.039595902804547,0.0277768316270066,-0.011494415134197,-0.1414439186323715,0.056904643673358,-0.043219899369542,-0.0229351622692739,-0.0684585296880897,0.0075957625051857
TYK2,0.0022248023134976,-0.1241609105439772,0.0086385742460833,0.2418616027220621,0.1005919938462824,-0.0366060848539614,0.1346007225095948,-0.103185335434694,-0.007485776679264,-0.0502590552910589,0.0555695526302686,0.1218548562048902,0.0605553741131387,-0.0299099037057412,0.0091748997501722,0.1635018176470684,-0.0390152353965719,0.1322043075476824,0.0027220799674861,0.0555782802553375,0.0979472458236019,-0.0374479729436638,0.2465941759457113,0.1110995688849404,0.0893060869071185,0.1457900344304212,0.0112002458712305,-0.0178813477136253,-0.099385409294477,0.1400667138700856,-0.0757819285479629,-0.1187385106685172,-0.038150069993907,-0.0071802521810663,-0.1402383014139855,0.0358732584064175,0.0563951357051785,-0.0486290843175486,-0.0589720948883997,0.1930980965382679,-0.0504942011245453,0.059465032512936,-0.0468946037792238,0.0571716466290914,0.2406098039409435,-0.1474561547072802,-0.2022104336035526,-0.0999459664892873,-0.2253900840628231,-0.1250572458868767,-0.3320233082490331,0.0428288711659146,-0.1273189899211873,0.2331735870759109,-0.1207998341874639,0.0385681846920512,0.0484548111299624,-0.198043546956931,-0.201706088065089,0.0490348780178618,-0.0151366240874477,0.0952127996555114,-0.189546926512119
TCOF1,-1.0087748230258395,-1.1085867592219507,-1.017921175636579,-0.4729457524254851,-0.73111572386524,-0.5707158986044826,-0.5159940932735805,-0.7055754791898002,-0.6927626191556623,-0.4302120846222444,-0.5104889934665762,-0.6322417582121179,-0.897646052112305,-0.4556172639805407,-1.187844319626571,-0.8947732638045591,-0.6478680664422375,-0.3748316209963518,-0.6385534840198417,-0.4948437598756076,-0.375984033069636,-0.8067881459191668,-1.0444081891721997,-0.3404616322420429,-0.8320956951777319,-0.309309180659512,-0.920810263809256,-0.6056583223595522,-0.8330033161733527,-0.8530173448146947,-0.6381480396223826,-0.1896295088138247,-0.558205199915519,-0.7478246904297086,-0.3078189109607657,-0.5498865571268211,-0.686825893094541,-0.7672039209708706,-1.047611469923429,-0.6114043213186452,-0.6292990563348615,-1.104842804551859,-0.9620364815114446,-0.9567326948432674,-0.396192622256914,-0.6495743131787465,-0.9021625837124504,-0.4138008671884766,-0.5910145689227734,-0.8813967673687255,-0.329767763930315,-0.5704031491364702,-0.8112604238646702,-0.3596097952678946,-0.7691619354766934,-0.6024531728321424,-0.6786745528349967,-0.6374097660290198,-0.9011023143072596,-0.7543506658314236,-0.6191333715709212,-0.7557895180928974,-0.6131977335414878
TUBB2B,-0.3192844685404554,-0.2262876726783874,-0.2875753394913576,-0.3423200060698631,-0.6032224789775331,-0.3208968814325752,-0.2006084645473846,-0.3646656274601753,-0.2508039009681247,-0.1105262166384377,-0.0827822067125879,-0.2469079431138639,-0.2554117839260668,-0.3211979271944092,-0.2146302647507967,-0.286100237307795,-0.1262988662631336,-0.2744379406959401,-0.1516003271909761,-0.3644328846076031,-0.2800091623440234,-0.0145175183694855,-0.1984398266694779,-0.1912434697711646,-0.3189890803083626,-0.2599223933991908,-0.3077592226600523,-0.2820501897856335,-0.2266388000104013,-0.4140203813721733,-0.296941293016379,-0.0598429161121219,-0.1546718824346831,-0.0882096326917206,-0.1502809982821346,-0.2660538067974075,-0.3233353583160724,-0.303065331639086,-0.3258334170659567,-0.5267269636269479,-0.5400668692764609,-0.0405019153365381,-0.2722777096130406,-0.3873445704900903,-0.0201314101044004,-0.149755815541333,-0.1550449129356277,-0.1655479630182817,-0.2361831834825047,-0.3244930759831358,-0.4902889270601514,-0.1726339634257448,-0.067529387573835,-0.2353845013151689,-0.2789983172609219,-0.2420322947291635,-0.1200199276001245,-0.1835196509429503,-0.2879917958572936,-0.1096923853768069,-0.2690077826465911,-0.198852947373966,-0.1402979622520765
ELAVL1,-0.6345110610876084,-0.7736773914014464,-0.2832819710405118,-0.2841959372475739,-0.3172467839050274,-0.4525293054894081,-0.2701851800418059,-0.2820253876762865,-0.4734861434257837,-0.7528159052157758,-0.1514299032679677,-0.558183424502433,-0.371757078506181,-0.7508203064714336,-0.3377739758617782,-0.5470241625133148,-0.1013242586508323,-0.2640015957261051,-0.3991336618579332,-0.5270366124453474,-0.405377058228393,-0.1239440624043541,-0.4896125121372295,-0.5021519146936869,-0.1343331510075801,-0.7201956683624358,-0.7835945114541527,0.0193138367215671,-0.6203711002757699,-0.7146649516892998,-0.3087948906283885,-0.234564988499166,0.1195865099945237,-0.2693278410409768,-0.241540684378853,-0.6526915995267104,-0.6455579393039903,-0.6191993809945211,-0.1666147035517199,-0.5332602279495351,-0.5084234871010136,-0.5589482337151568,-0.1524307477163421,-0.352665191596656,-0.5539887085491046,-0.612054640590046,-0.1374344645390369,-0.5676812072991864,-0.6897436987420066,-0.5761180851459333,-0.6311809678255493,-0.5476811293657087,-0.8938873577698458,-0.2711724161426372,-0.0108054852875153,-0.1198287709166664,0.0474383684034505,-0.6143076979220423,-0.2043184869080302,-0.2806999249742014,-1.022617618990017,-0.0025053460555509,-0.228139025709599
ACTR3,-0.6866347969818383,-0.6281937319576876,-0.359628694066383,-0.4793245218772857,-0.3523358674590194,-0.7150304152050877,-0.554860243641482,-0.3639512458407159,-0.2796911810287217,-0.4833841656124931,-0.3183127651431551,-0.4738323557963919,-0.2484596222768977,-0.8562101281204101,-0.5709114219794569,-0.3894841611120091,-0.3173098385016069,-0.6444126186883447,-0.4121419711433563,-0.3350650917023513,-0.6855405603474193,-0.4655936706625232,-0.7978729108590689,-0.4915206834059974,-0.6604327144169584,-0.4143231895257797,-0.4784977962532786,-0.4236149270491708,-0.5383291287153538,-0.6423224209526953,-0.3177631571344576,-0.8347062414242732,-0.3865152672788759,-0.4966976366474535,-0.8267355088078909,-0.5076548014975755,-0.437875743578924,-1.1496518170960095,-0.4433070703238288,-0.758077939474074,-0.5027666142367812,-0.4194249485168203,-0.4069891458022787,-0.4875548848030312,-0.7236668180111888,-0.4446786452572753,-0.1985594707320135,-0.4081417171931786,-0.620481437929872,-0.6346545282029088,-0.4870191520727813,-0.3552658853013059,-0.4759315538420956,-0.9879505763851112,-0.4400193583997709,-0.5198907809105964,-0.2023616771263964,-0.5737845976997956,-0.6874326044509756,-0.5787180060887178,-0.6974746170350953,-0.6435510532932882,-0.752575170204127
PYM1,-0.4752587426997082,-0.4596355217114771,-0.8806715041348432,-0.4957301507500515,-0.4281232073925179,-0.2943953860148209,-0.3509734875918796,0.2088661277790001,-0.6251685892259623,-0.5060983045555015,0.0772028413498309,-0.1619729145890055,-0.2798805875946348,-0.389886046581258,-0.5438007949055194,-0.2892013711596644,-0.6693805499052767,-0.1599357900585052,-0.3992603389941009,-0.4461114073320668,-0.3348422700887946,-0.5406307389977189,-0.4597796785508068,-0.6711801028878789,-0.3547712946842429,-0.6066479684854589,-0.898442095478771,-0.5291704001277991,-0.1587230544041078,-0.3538827310484986,-0.504503281406439,-0.2387277054798744,-0.4180890202890312,-0.5399570874928336,-0.601442559348481,-0.5552901349826918,-0.614760821850702,-0.7856802500570143,-0.7637210078681087,-0.3359035209576747,-0.2199017507151887,-0.3468048851079488,-0.5547468353274921,-0.3517623478479463,-0.5748746216926681,-0.2530390677555744,-0.6449899097823114,-0.4163623116724942,-0.2872673649740641,-0.6147389054153988,-0.1794796691529961,-0.4482596552442,-0.6599125268507491,-0.4130627617986564,-0.3613106239262575,-0.3476058303139394,-0.3516878019681326,-0.1023030447265103,-0.3391221511760454,-0.7112414554956518,-0.4186681325572048,-0.6587936044570752,-0.4423386596838768
KLHL3,0.0778534750984337,0.0172107776354072,-0.2287602049903632,-0.1315766727678391,0.0225296090934456,0.112869115463645,-0.0611343595470344,-0.1300936821626612,-0.095665855793879,-0.1846778828744195,-0.0515841850198495,0.0526155053141853,-0.144849189170161,-0.2844313713226613,-0.1071118675485871,-0.0774104216243646,-0.2557489670667511,-0.1510531458428975,-0.0807064725452499,-0.1903435246890595,-0.1701803079566204,-0.1166920060164384,-0.0080050222563557,-0.145223642080377,0.0505989167672064,0.0211740760567153,-0.0735646228330882,-0.1661237275275117,-0.0686501013083154,-0.0679501065063698,0.0243409212234288,-0.0204549072396696,-0.1683075057935998,-0.0108198003707392,-0.1328701025506988,-0.1692104146834549,-0.2713764081092003,-0.1652410007105272,-0.0760991329455575,-0.1262204307766177,-0.0540518036045176,-0.0472880913434414,-0.1665831002444746,-0.0403113056770672,0.0002915549528588,-0.1093011646455659,-0.1596831114351358,-0.069791872494696,-0.091280251723272,-0.0976178140429185,0.0129242215516954,-0.1480512079737639,0.0506619868717411,-0.0897492978549078,0.0217026912298577,-0.0960880293408336,-0.0634207955459257,0.0060371032981166,-0.0455341184608673,-0.0185052764712196,-0.0979166038462096,0.1659733474289023,-0.1766215917405484
GADD45A,-0.0060749757625261,0.0977737013450611,0.0602909721531327,0.080232539505968,0.086410922369277,0.0046504352001266,-0.1194772367378919,-0.1386848355148331,-0.1000059164304988,0.0093528274347106,-0.0563772976317509,-0.1026342495341363,0.1831245137165724,0.2178645224413936,0.2107931390085692,0.2790823291742357,0.0092250741130604,0.1811509040239488,0.0103911023443136,0.2970886421457404,0.1378906931563557,0.2130014123277999,0.0639450574925097,-0.0541602818205516,-0.2377367841623924,0.0835805913204325,0.0025665097067269,0.3434649547452412,0.0942132515672917,0.1307310189412061,0.1523297167487009,0.0618198395780365,0.2752441608625682,0.0545046178948314,0.0876160484310339,-0.1003505251446618,-0.0388248696083919,-0.0286135270643344,-0.0667925295001772,0.102692226190954,-0.0436525991121797,-0.015977289730398,-0.08550257250351,-0.0454589615016388,0.3299620587734503,0.1509115087344428,-0.0119569333040252,-0.0563821838494955,-0.0215120946440902,0.1230371407200027,0.0628995072530825,-0.0443798170533235,0.1540366751610405,0.0724413343248109,0.1348121469762127,0.1848302840732728,0.1116772837749375,0.1840144132020978,-0.0371026786486007,0.2768163345352617,0.1151622314864048,0.290252965741803,-0.0394659496722555
MED11,-1.9550998416859424,-1.120593137486441,-2.0141276368402528,-2.540879130347216,-1.6061839190392142,-1.9553215591541664,-2.437689986869367,-2.463400747206957,-1.8164642363627057,-1.9818315498803216,-2.3546007819686663,-2.086221688221424,-2.3075719298193587,-1.8948189405583309,-2.326186190549678,-1.7852008563684354,-1.817821556986236,-2.218951113229715,-1.8286346561603204,-2.7313737555438173,-2.110160923965632,-2.35403450171478,-1.7015163879835316,-2.503784655113988,-1.403616679579709,-1.4638618513791406,-2.500724408746762,-2.4271675592243387,-2.047955932258008,-2.3967872139635955,-2.697878103241647,-1.835946123013154,-2.134100191478006,-2.3052206007798604,-2.242041339345949,-2.324411298925752,-1.730217093013114,-1.6544953020436255,-2.5794015554919065,-2.480329448419821,-1.962105113798405,-2.285903061647005,-1.9448340919893408,-2.185146793675399,-1.916918922608752,-2.539630785737001,-3.060653062048244,-1.8303276201809324,-1.7249746967710755,-1.0726237599185022,-2.1836708386632977,-1.8692565303025628,-1.2892244908239308,-2.79261820325821,-1.7026153836871796,-1.8273076086242848,-1.8545558279154488,-1.7758512452368138,-2.5453569522598527,-1.9703460332825384,-1.759471367331992,-2.232804297660945,-1.3506553804548762
RFXAP,-0.0188078134042838,-0.0814901260128079,-0.1381066704908135,0.0142422176626364,-0.1408352269067058,-0.1781665846596834,0.1928442106313879,-0.3796948308665611,-0.142741794196411,-0.0871932279415816,-0.1750233208483167,-0.1451528447818639,-0.019847591719683,-0.154033650432785,-0.0117479632240997,-0.0799235829598846,-0.2221149273812986,-0.2755309732939997,-0.1179642164990494,-0.0841957882906241,-0.0511714591309552,-0.0486515694550541,-0.1013411205558827,-0.3858806432709726,-0.3847563778810948,-0.0840805374111115,-0.0601561946175507,-0.2457490471776296,0.0411265370022004,-0.0407744121926803,0.0794944615781748,-0.1498632738159848,-0.1350129518045325,0.0095208921061987,-0.2582955364956882,-0.0099365796606128,-0.0704923104383807,-0.1142861947799911,-0.1422144706581416,-0.2480627590938039,0.0820968544741831,-0.0874359294093395,0.1203539196881232,-0.1932075600206915,0.1129105592459814,-0.0876839417334195,-0.2297669098902047,-0.0200508304497673,-0.1321911410850276,-0.0108975808776108,-0.0138323978708976,-0.394317797846206,-0.117857107367784,-0.3432819102311635,-0.2138047234444192,-0.0589527630660071,-0.1281137016552638,-0.0725273329759251,-0.0751677022063177,-0.0318093593113638,0.1329949363461047,-0.4601964404607218,0.016767828684393
